date,gold,commodity,k10bond,kospi
2006-09-27,0.0103,0.0162,0.000186119,0.0119
2006-09-28,0.0129,0.0015,0.00018535,0.0084
2006-09-29,-0.0106,0.0033,0.000181506,0
2006-10-02,-0.0015,-0.0184,0.000183043,0.002
2006-10-03,-0.0358,-0.025,,
2006-10-04,-0.0248,0.0101,0.00018189,-0.0162
2006-10-05,0.016,0.0154,,
2006-10-06,0.0025,0.0062,,
2006-10-09,0.0105,0.0178,0.000182274,-0.0241
2006-10-10,-0.0112,-0.0088,0.000181121,0.0068
2006-10-11,0.0007,0.0008,0.000183043,-0.0022
2006-10-12,0.007,0.0071,0.000183428,0.0047
2006-10-13,0.0217,0.0113,0.000184581,0.0126
2006-10-16,0.01,0.0223,0.000184581,0.006
2006-10-17,-0.0084,-0.0095,0.000183812,-0.004
2006-10-18,-0.0014,-0.0139,0.000183428,0.0022
2006-10-19,0.0172,0.0133,0.000182274,-0.0001
2006-10-20,-0.01,-0.0104,0.000182274,0.0075
2006-10-23,-0.0224,-0.0067,0.000182659,0.0005
2006-10-24,0.0081,0.0082,0.000187273,0.0011
2006-10-25,0.0055,0.0255,0.000186888,0.0036
2006-10-26,0.0157,-0.0128,0.000185735,0.0016
2006-10-27,0.0023,0.0013,0.000185735,-0.0033
2006-10-30,0.0109,-0.0304,0.000186504,-0.0095
2006-10-31,-0.001,0.0019,0.00018881,0.0062
2006-11-01,0.0207,0.0008,0.000187273,0.0072
2006-11-02,0.0143,-0.0031,0.000184966,0.0068
2006-11-03,0.0024,0.0136,0.000183428,0.0001
2006-11-06,-0.0018,0.007,0.000189195,-0.0034
2006-11-07,-0.0002,-0.0018,0.000189579,0.006
2006-11-08,-0.0149,0.0137,0.000190733,-0.0053
2006-11-09,0.0302,0.0231,0.000186888,0.014
2006-11-10,-0.0104,-0.0185,0.000188042,-0.0027
2006-11-13,-0.0067,-0.0054,0.000185735,0.0007
2006-11-14,-0.0006,-0.0015,0.000188426,0.0076
2006-11-15,-0.0021,0.0094,0.000188426,0.0037
2006-11-16,-0.0031,-0.0241,0.000187657,-0.0013
2006-11-17,0.0015,0.0055,0.000187657,0.001
2006-11-20,-0.0005,0.0002,0.000186504,-0.0071
2006-11-21,0.0113,0.0182,0.00018881,0.0026
2006-11-22,0.0008,-0.0145,0.00018881,0.0118
2006-11-23,,,0.000190348,-0.0023
2006-11-24,0,0.0077,0.000190348,0.0018
2006-11-27,0.0186,0.0111,0.000190348,0.0024
2006-11-28,-0.005,0.0075,0.000190733,-0.0096
2006-11-29,-0.0027,0.0189,0.000191502,0.0079
2006-11-30,0.0179,0.011,0.000190733,0.0068
2006-12-01,-0.0034,-0.0027,0.000190348,0.0015
2006-12-04,0.0008,-0.0201,0.000189195,-0.0055
2006-12-05,-0.0045,0.0001,0.000187657,-0.0041
2006-12-06,-0.0184,-0.0087,0.000186504,-0.0048
2006-12-07,0.0022,0.0006,0.000186504,-0.0024
2006-12-08,-0.0092,-0.003,0.000186888,-0.0141
2006-12-11,0.0062,-0.006,0.000189195,0.0002
2006-12-12,-0.0048,-0.0021,0.000188042,-0.0099
2006-12-13,0.0014,0.0053,0.000187657,0.0046
2006-12-14,-0.0021,0.0127,0.000190348,0.0254
2006-12-15,-0.0185,0.0012,0.000190348,0.0025
2006-12-18,-0.0016,-0.0176,0.000190733,0.008
2006-12-19,0.0124,0.0064,0.000190733,-0.0038
2006-12-20,-0.0016,-0.0007,0.000191886,0.0102
2006-12-21,-0.0039,-0.0101,0.000191502,-0.004
2006-12-22,0.0015,-0.0018,0.000191502,0.0007
2006-12-26,0.0074,-0.019,0.000191502,-0.0025
2006-12-27,0.0056,-0.0065,0.000194193,-0.0062
2006-12-28,0.011,0.003,0.000194193,0.0066
2006-12-29,0.0017,0.003,,
2007-01-02,0,-0.0035,0.000194193,0.0006
2007-01-03,-0.0128,-0.0345,0.00019304,-0.0181
2007-01-04,-0.0051,-0.0287,0.00019304,-0.0086
2007-01-05,-0.0305,0.0027,0.000192271,-0.0083
2007-01-08,0.0043,0.0012,0.000191886,-0.0108
2007-01-09,0.0092,-0.0019,0.000190733,0.0026
2007-01-10,-0.0024,-0.0066,0.000191117,-0.0135
2007-01-11,0.0013,-0.0197,0.000191117,0.007
2007-01-12,0.0214,0.0177,0.000193809,0.0169
2007-01-15,,,0.000193809,0.0019
2007-01-16,-0.0014,-0.019,0.000193424,-0.0009
2007-01-17,0.012,0.0081,0.000194193,-0.0074
2007-01-18,-0.0079,-0.0133,0.000194578,0.0027
2007-01-19,0.0134,0.0253,0.000194578,-0.0164
2007-01-22,-0.0035,-0.0002,0.000194578,0.0021
2007-01-23,0.0188,0.0304,0.000194578,-0.0002
2007-01-24,0.0037,-0.0007,0.000195731,0.0147
2007-01-25,0.0003,-0.0137,0.000195346,-0.0005
2007-01-26,-0.0051,0.0136,0.000194962,-0.008
2007-01-29,-0.0022,-0.022,0.000195346,-0.006
2007-01-30,0.0017,0.0382,0.000194578,0.0056
2007-01-31,0.0121,0.0156,0.000193809,-0.0077
2007-02-01,0.0083,-0.011,0.00019304,0.0167
2007-02-02,-0.017,0.0123,0.000197269,0.0219
2007-02-05,0.0073,-0.0002,0.000198807,0.0034
2007-02-06,0.0041,0.0003,0.000195731,0.0075
2007-02-07,-0.002,-0.0096,0.000195346,-0.0016
2007-02-08,0.0087,0.0236,0.000192271,-0.0019
2007-02-09,0.0144,0.0069,0.000192271,0.0029
2007-02-12,-0.0073,-0.027,0.000192271,-0.0094
2007-02-13,0.002,0.0224,0.000192271,0.0029
2007-02-14,0.0053,-0.0146,0.000192655,0.0125
2007-02-15,-0.0001,0.0027,0.000189964,0.0052
2007-02-16,0.0022,0.017,0.000190348,0.0036
2007-02-19,,,,
2007-02-20,-0.0175,-0.0115,0.000191502,0.0029
2007-02-21,0.0352,0.0184,0.000190733,-0.0011
2007-02-22,-0.0012,0.0169,0.000190348,0.0097
2007-02-23,0.0054,0.0071,0.000190348,0.0031
2007-02-26,0.005,0.0021,0.00018881,0.0001
2007-02-27,-0.0038,-0.0037,0.000190348,-0.0105
2007-02-28,-0.0212,-0.0018,0.000189195,-0.0256
2007-03-01,-0.0106,0,,
2007-03-02,-0.0314,-0.0065,0.000191886,-0.002
2007-03-05,-0.0075,-0.0184,0.000189964,-0.0271
2007-03-06,0.0112,0.0095,0.000190733,0.0195
2007-03-07,0.0106,0.0162,0.000189579,0.0057
2007-03-08,0.0043,0.0026,0.000189195,0.0092
2007-03-09,-0.0052,-0.0148,0.000189195,-0.0002
2007-03-12,-0.0025,-0.0069,0.000190733,0.0125
2007-03-13,-0.0012,-0.0019,0.000191117,-0.0037
2007-03-14,-0.0103,0.0024,0.000190348,-0.02
2007-03-15,0.0075,-0.0035,0.000190348,0.0139
2007-03-16,0.0107,-0.0017,0.000189964,0.0007
2007-03-19,0.0008,-0.0005,0.000189579,0.0109
2007-03-20,0.0073,-0.0032,0.000189964,0.0005
2007-03-21,0.0017,0.0048,0.000189579,-0.0009
2007-03-22,0.0067,0.0234,0.000189579,0.0039
2007-03-23,-0.0101,0.0015,0.000189964,-0.0008
2007-03-26,0.0102,0.0088,0.000189964,0.0017
2007-03-27,-0.002,0.0016,0.000189579,0.0024
2007-03-28,0.0066,0.0127,0.000189195,-0.0093
2007-03-29,-0.0075,0.018,0.000189579,0.0078
2007-03-30,0.0023,-0.0001,0.000189579,0.0011
2007-04-02,0.0041,-0.002,0.000189964,0.0048
2007-04-03,-0.0026,-0.0104,0.000190348,0.0029
2007-04-04,0.0122,0.0078,0.000191502,0.0134
2007-04-05,0.0031,0.0018,0.000191502,-0.0009
2007-04-06,,,0.000191502,0.0014
2007-04-09,-0.0034,-0.016,0.000194578,0.0114
2007-04-10,0.0068,0.016,0.000194578,-0.0013
2007-04-11,0.0004,0.0049,0.000195346,0.0095
2007-04-12,-0.0025,0.0144,0.000195731,0.0081
2007-04-13,0.0153,0.0045,0.000196884,-0.0032
2007-04-16,0.0069,-0.0125,0.0001965,0.0074
2007-04-17,-0.0028,-0.0098,0.000196115,-0.0022
2007-04-18,0.0013,-0.0013,0.000195346,0.0039
2007-04-19,-0.007,-0.0061,0.000194962,-0.0136
2007-04-20,0.0113,0.0072,0.000198038,0.0128
2007-04-23,-0.002,0.0174,0.000197653,0.0074
2007-04-24,-0.0093,-0.0127,0.0001965,0.008
2007-04-25,-0.0001,0.0153,0.0001965,-0.0072
2007-04-26,-0.0134,-0.0112,0.000197653,0.0049
2007-04-27,0.0056,0.0139,0.000197269,-0.0068
2007-04-30,0.0027,-0.0067,0.000198038,-0.0002
2007-05-01,-0.009,-0.0074,,
2007-05-02,-0.0031,-0.0081,0.000197653,0.0072
2007-05-03,0.0141,0.0017,0.0001965,0.0042
2007-05-04,0.0079,-0.0048,0.000195731,0.0051
2007-05-07,0.0012,-0.0178,0.000196884,0.0107
2007-05-08,-0.0042,0.0012,0.000198038,-0.0011
2007-05-09,-0.007,-0.0069,0.000199191,0.0068
2007-05-10,-0.0223,0.022,0.000199191,0.0039
2007-05-11,0.0083,0.0157,0.000199191,0.0024
2007-05-14,-0.0031,-0.0052,0.000198807,0.0014
2007-05-15,0.0067,0.0087,0.000199576,-0.0102
2007-05-16,-0.019,-0.0057,0.000199576,0.0071
2007-05-17,-0.0061,0.016,0.000200729,0.0094
2007-05-18,0.0073,-0.0025,0.000201882,-0.0021
2007-05-21,0.0029,0.0111,0.000202267,0.0099
2007-05-22,-0.0057,-0.0166,0.000202267,0.009
2007-05-23,0.0042,0.0024,0.000203805,0.0023
2007-05-24,-0.0134,-0.0092,,
2007-05-25,0.0032,0.009,0.000203805,-0.0012
2007-05-28,,,0.000203805,0.0081
2007-05-29,0.0031,-0.0216,0.000203805,0.0023
2007-05-30,-0.0061,0.0048,0.000203805,0.0006
2007-05-31,0.0121,0.0065,0.000204574,0.023
2007-06-01,0.0154,0.0109,0.000204574,0.009
2007-06-04,-0.0007,0.0157,0.000204189,0.0124
2007-06-05,-0.0016,-0.0059,0.00020342,0.0026
2007-06-06,-0.0004,-0.0009,,
2007-06-07,-0.0137,0.0052,0.000204574,0.0062
2007-06-08,-0.0221,-0.0235,0.000209187,-0.0147
2007-06-11,0.0136,0.0172,0.000209571,-0.0062
2007-06-12,-0.0089,-0.004,0.000212647,0.0078
2007-06-13,-0.0005,0.0132,0.000211878,-0.0046
2007-06-14,0.0052,0.0183,0.000211109,0.0274
2007-06-15,0.0045,0.0063,0.000211109,0.0017
2007-06-18,0.002,0.0049,0.000211109,0.0195
2007-06-19,0.0075,-0.0094,0.000211494,0.0005
2007-06-20,-0.007,-0.0056,0.000212263,-0.0133
2007-06-21,-0.0084,-0.0029,0.000217645,0.0059
2007-06-22,0.0045,-0.0008,0.000216107,-0.013
2007-06-25,-0.0034,-0.0018,0.000214569,-0.0075
2007-06-26,-0.0141,-0.0139,0.000214185,-0.0047
2007-06-27,-0.0006,0.0086,0.000213032,-0.0094
2007-06-28,0.009,0.0005,0.000210725,0.0108
2007-06-29,0.0009,0.0075,0.000212263,-0.0047
2007-07-02,0.013,0.0059,0.000212647,0.0159
2007-07-03,-0.0055,0.0021,0.000213032,0.0193
2007-07-04,,,0.000212647,0.0182
2007-07-05,-0.0069,0.008,0.000214954,0.0051
2007-07-06,0.0066,0.0074,0.000214185,0.0072
2007-07-09,0.012,-0.0015,0.000213416,0.0121
2007-07-10,0.003,0.0095,0.000213416,0.0058
2007-07-11,-0.0033,-0.0018,0.000211109,-0.0024
2007-07-12,0.0097,0.0019,0.000213416,0.0105
2007-07-13,-0.0013,0.0097,0.000214954,0.0278
2007-07-16,-0.0012,-0.0107,0.000214569,-0.0068
2007-07-17,-0.0005,-0.0055,,
2007-07-18,0.0119,0.0169,0.000214185,-0.0096
2007-07-19,0.0068,0.0095,0.000213416,0.0037
2007-07-20,0.0099,-0.0031,0.0002138,0.0236
2007-07-23,-0.0045,-0.0148,0.000213032,0.0048
2007-07-24,0.005,-0.0115,0.000212647,-0.0004
2007-07-25,-0.0159,0.0122,0.000211878,0.006
2007-07-26,-0.016,-0.0065,0.000209571,-0.0203
2007-07-27,-0.0038,0.0142,0.000207265,-0.0409
2007-07-30,0.0062,0.0007,0.000207265,0.0125
2007-07-31,0.0042,0.0117,0.00020688,0.0139
2007-08-01,-0.0049,-0.0136,0.000204189,-0.0397
2007-08-02,0.0015,-0.0002,0.000204189,-0.0018
2007-08-03,0.0119,-0.0111,0.000204189,0.0128
2007-08-06,-0.0015,-0.028,0.000204189,-0.0116
2007-08-07,-0.0013,0.0045,0.00020688,0.0026
2007-08-08,0.0058,-0.001,0.00020688,0.0234
2007-08-09,-0.0194,-0.0027,0.000210725,0.0028
2007-08-10,0.0135,0.0007,0.000205342,-0.042
2007-08-13,-0.0009,0.0034,0.000206111,0.0114
2007-08-14,-0.0016,0.0033,0.000207649,-0.017
2007-08-15,0.0004,0.0078,,
2007-08-16,-0.0308,-0.0302,0.000205342,-0.0693
2007-08-17,0.0133,0.0148,0.000205727,-0.0319
2007-08-20,-0.0003,-0.0169,0.00020688,0.0569
2007-08-21,0,-0.0115,0.00020688,0.0028
2007-08-22,0.0037,0.0004,0.000207649,0.0134
2007-08-23,-0.0003,0.0095,0.000209187,0.0229
2007-08-24,0.0138,0.011,0.00021034,-0.0047
2007-08-27,-0.0018,0.0026,0.000210725,0.0065
2007-08-28,-0.0036,-0.0018,0.000211494,0.0146
2007-08-29,0.0029,0.0139,0.000211109,-0.0017
2007-08-30,-0.002,0.0013,0.000212263,0.0085
2007-08-31,0.012,0.0046,0.000213416,0.0171
2007-09-03,,,0.000214185,0.0046
2007-09-04,0.0141,0.012,0.0002138,-0.0038
2007-09-05,-0.0012,0.0051,0.000213416,-0.0049
2007-09-06,0.0204,0.0047,0.000212647,0.0124
2007-09-07,0.0075,0.0025,0.000212263,-0.0021
2007-09-10,0.0036,0.0113,0.000208418,-0.026
2007-09-11,0.0127,0.0118,0.00021034,0.0063
2007-09-12,-0.0004,0.0165,0.000209956,-0.0183
2007-09-13,-0.0034,-0.0014,0.00021034,0.019
2007-09-14,0.0001,-0.0015,0.000211878,0.0119
2007-09-17,0.0087,0.013,0.000211494,0.0009
2007-09-18,0,0.0059,0.000211494,-0.0177
2007-09-19,0.0087,0.0056,0.000211878,0.0348
2007-09-20,0.0144,0.0081,0.000212647,0.0033
2007-09-21,-0.0014,0.0018,0.000214569,0.0054
2007-09-24,0.001,-0.001,,
2007-09-25,-0.0007,-0.0121,,
2007-09-26,-0.0045,0.0041,,
2007-09-27,0.006,0.022,0.000215338,0.0136
2007-09-28,0.0138,-0.0097,0.000215338,0.0006
2007-10-01,0.0059,-0.0099,0.000215338,0.0083
2007-10-02,-0.0233,-0.0052,0.000215723,0.0262
2007-10-03,-0.0007,-0.0001,,
2007-10-04,0.0117,0.0104,0.000214569,-0.0052
2007-10-05,0.0047,-0.0035,0.000213416,-0.0038
2007-10-08,-0.0115,-0.024,0.000213416,0.0084
2007-10-09,0.0063,0.0112,0.000214569,0.0007
2007-10-10,0.0041,0.0127,0.000214569,0.0134
2007-10-11,0.0147,0.0157,0.000214569,0.0087
2007-10-12,-0.0035,0.0016,0.000215723,-0.0157
2007-10-15,0.0112,0.02,0.000216876,0.0044
2007-10-16,-0.0001,0.0079,0.000216107,-0.0146
2007-10-17,0.0007,-0.003,0.000213416,-0.0109
2007-10-18,0.0087,0.014,0.0002138,0.0107
2007-10-19,-0.0001,-0.0078,0.0002138,-0.0175
2007-10-22,-0.0107,-0.0093,0.00021034,-0.0336
2007-10-23,0.0042,-0.007,0.000210725,0.0232
2007-10-24,0.0034,0.0102,0.000209956,-0.0075
2007-10-25,0.0075,0.0262,0.000211109,0.0224
2007-10-26,0.0216,0.0113,0.000211109,0.026
2007-10-29,0.0066,0.0155,0.000211878,0.0172
2007-10-30,-0.0061,-0.0218,0.000212263,-0.0051
2007-10-31,0.0098,0.0302,0.000214185,0.0061
2007-11-01,-0.0016,-0.0081,0.000215338,-0.0008
2007-11-02,0.019,0.0172,0.0002138,-0.0212
2007-11-05,0.003,-0.0147,0.000213032,-0.0018
2007-11-06,0.0157,0.0213,0.000212263,0.0191
2007-11-07,0.0124,-0.0037,0.000211494,-0.0054
2007-11-08,0.0051,-0.0037,0.000208418,-0.0311
2007-11-09,-0.0032,0.0055,0.000208034,0.0055
2007-11-12,-0.0321,-0.0135,0.000208418,-0.0337
2007-11-13,-0.0107,-0.023,0.000208803,0.0049
2007-11-14,0.0198,0.0204,0.000208803,0.0205
2007-11-15,-0.0333,-0.0088,0.00021034,-0.0126
2007-11-16,-0.0003,0.0126,0.000211109,-0.0111
2007-11-19,-0.0113,0,0.000215723,-0.017
2007-11-20,0.0174,0.0239,0.00021726,-0.0112
2007-11-21,0.0092,-0.004,0.00021726,-0.0349
2007-11-22,,,0.000219952,-0.0044
2007-11-23,0.0331,0.0106,0.000220721,-0.0145
2007-11-26,0.0024,-0.0033,0.000218029,0.0465
2007-11-27,-0.0149,-0.0225,0.000219183,0.0024
2007-11-28,-0.0167,-0.0239,0.000222258,-0.0135
2007-11-29,-0.006,0.0027,0.000225718,0.0234
2007-11-30,-0.0165,-0.0189,0.000224565,0.0151
2007-12-03,0.0078,0.0014,0.000220721,-0.0019
2007-12-04,0.0165,-0.0036,0.000219952,0.0081
2007-12-05,-0.0047,-0.0057,0.000224565,0.0106
2007-12-06,0.0046,0.018,0.000224181,0.0077
2007-12-07,-0.0085,-0.0092,0.000229947,-0.0097
2007-12-10,0.0167,-0.0036,0.000231869,-0.0144
2007-12-11,0.0046,0.014,0.000231869,0.0098
2007-12-12,0.0026,0.0358,0.000228025,0.0012
2007-12-13,-0.0178,-0.0141,0.000224181,-0.006
2007-12-14,-0.0071,-0.0039,0.000224181,-0.0109
2007-12-17,0.0019,-0.0051,0.000221874,-0.0291
2007-12-18,0.0103,-0.0072,0.000224181,0.0118
2007-12-19,-0.0024,0.0116,,
2007-12-20,-0.0024,-0.0032,0.000222258,-0.0092
2007-12-21,0.0155,0.0155,0.000222258,0.0184
2007-12-24,0.0015,0.0024,0.000222258,0.0219
2007-12-26,0.0162,0.0142,0.000222258,-0.0066
2007-12-27,0.0031,0.0049,0.000220721,0.001
2007-12-28,0.0133,-0.0063,0.000220721,-0.006
2007-12-31,-0.0056,-0.0001,,
2008-01-01,,,0.000220721,
2008-01-02,0.0265,0.0325,0.000220721,-0.023
2008-01-03,0.011,0.0012,0.000226103,-0.0004
2008-01-04,-0.0038,-0.0092,0.000224565,0.006
2008-01-07,-0.0041,-0.0212,0.000226103,-0.0176
2008-01-08,0.0214,0.0151,0.000230332,-0.0027
2008-01-09,0.0017,-0.0065,0.0002311,0.01
2008-01-10,0.0139,-0.0153,0.000228025,-0.0107
2008-01-11,0.0049,-0.0026,0.000218414,-0.0233
2008-01-14,0.0061,0.0156,0.000218414,-0.0092
2008-01-15,-0.0007,-0.0168,0.000215723,-0.0107
2008-01-16,-0.0226,-0.0136,0.000209187,-0.024
2008-01-17,-0.0012,-0.0038,0.000211109,0.0109
2008-01-18,0.0015,0.0045,0.000207649,0.0065
2008-01-21,,,0.000206496,-0.0295
2008-01-22,0.01,-0.0128,0.000207649,-0.0443
2008-01-23,-0.008,-0.0217,0.000206111,0.0121
2008-01-24,0.0261,0.0231,0.000202651,0.0212
2008-01-25,0.0055,0.016,0.000202651,0.0177
2008-01-28,0.0182,0.0063,0.000201882,-0.0385
2008-01-29,-0.0022,0.0067,0.000201882,0.0066
2008-01-30,-0.0049,0.0029,0.000202651,-0.0298
2008-01-31,0.0023,-0.0012,0.000201113,0.0224
2008-02-01,-0.0152,-0.0211,0.000201498,0.0061
2008-02-04,-0.0042,0.0114,0.000205342,0.034
2008-02-05,-0.021,-0.0117,0.000205342,0.0038
2008-02-06,0.0167,-0.0046,,
2008-02-07,0.006,0.0121,,
2008-02-08,0.0136,0.0335,,
2008-02-11,0.0049,0.0138,0.00020342,-0.0329
2008-02-12,-0.0168,-0.0087,0.00020342,0.0016
2008-02-13,-0.001,0.0032,0.000200729,-0.007
2008-02-14,0.001,0.0223,0.000201498,0.0402
2008-02-15,-0.0051,-0.0015,0.000200344,-0.0016
2008-02-18,,,0.000200729,0.0009
2008-02-19,0.0264,0.0354,0.000202267,0.0143
2008-02-20,0.0086,0,0.000202267,-0.019
2008-02-21,0.0123,-0.0061,0.000205342,0.0097
2008-02-22,-0.0015,0.0059,0.00020342,-0.0105
2008-02-25,-0.0075,0.0075,0.000203805,0.0134
2008-02-26,0.0091,0.0164,0.000204958,0
2008-02-27,0.0128,-0.0051,0.000203036,0.0069
2008-02-28,0.0066,0.019,0.000202651,0.0089
2008-02-29,0.0079,-0.0086,0.000201498,-0.0141
2008-03-03,0.0097,0.0081,0.000199576,-0.0233
2008-03-04,-0.0179,-0.0235,0.00019996,0.0027
2008-03-05,0.0231,0.0379,0.000199576,0.0005
2008-03-06,-0.0114,0.0028,0.000201882,0.0121
2008-03-07,-0.0029,-0.0052,0.000201882,-0.0197
2008-03-10,-0.0024,0.0146,0.000205727,-0.0233
2008-03-11,0.0044,0.0077,0.000205727,0.01
2008-03-12,0.0047,0.0096,0.000205727,0.0106
2008-03-13,0.0138,0.0044,0.000208034,-0.026
2008-03-14,0.0059,-0.008,0.000208803,-0.0095
2008-03-17,0.0032,-0.0434,0.000210725,-0.0161
2008-03-18,0.0018,0.032,0.000208418,0.0091
2008-03-19,-0.0583,-0.0461,0.000209187,0.0211
2008-03-20,-0.0266,-0.0142,0.000209956,0.0007
2008-03-21,,,0.000207649,0.0137
2008-03-24,-0.0014,0.0016,0.000211494,0.0058
2008-03-25,0.0178,0.01,0.000211494,0.0119
2008-03-26,0.0154,0.0282,0.00021034,0.0028
2008-03-27,-0.0002,0.0106,0.000205727,-0.002
2008-03-28,-0.0192,-0.013,0.000206111,0.0153
2008-03-31,-0.0155,-0.0254,0.000206111,0.0013
2008-04-01,-0.0363,-0.0095,0.000204189,-0.001
2008-04-02,0.0139,0.0279,0.000202651,0.0235
2008-04-03,0.0109,-0.006,0.000200729,0.0123
2008-04-04,0.0044,0.017,0.000201498,0.0016
2008-04-07,0.0151,0.0188,0.000202267,0.004
2008-04-08,-0.0094,-0.0053,0.000199576,-0.0106
2008-04-09,0.0214,0.0219,,
2008-04-10,-0.0057,-0.0027,0.000196115,0.0057
2008-04-11,-0.0051,-0.0032,0.000195346,0.0085
2008-04-14,0.0019,0.0086,0.000197269,-0.0185
2008-04-15,0.0036,0.0152,0.000197653,-0.0026
2008-04-16,0.0177,0.0116,0.0001965,0.0094
2008-04-17,-0.0056,-0.0021,0.0001965,0.0057
2008-04-18,-0.0294,0.0076,0.000198422,0.0018
2008-04-21,0.0027,-0.0011,0.000198422,0.0161
2008-04-22,0.0083,0.0117,0.000197269,-0.0072
2008-04-23,-0.0175,0.0003,0.000198038,0.0074
2008-04-24,-0.0214,-0.0149,0.000197269,-0.0008
2008-04-25,0.0005,0.0135,0.0001965,0.0141
2008-04-28,0.0064,0.0043,0.000198038,-0.0008
2008-04-29,-0.0209,-0.0241,0.000198038,-0.0064
2008-04-30,-0.013,-0.0124,0.000197269,0.0077
2008-05-01,-0.0161,-0.0135,,
2008-05-02,0.0085,0.0281,0.000198422,0.0125
2008-05-05,0.0189,0.0222,,
2008-05-06,0.0042,0.0142,0.000199191,0.0058
2008-05-07,-0.0073,0.0102,0.000200729,-0.0027
2008-05-08,0.0126,0.005,0.000207265,-0.0032
2008-05-09,0.0044,0.0169,0.000208034,-0.0131
2008-05-12,-0.0009,-0.0106,,
2008-05-13,-0.0172,0.0107,0.000209956,0.0105
2008-05-14,-0.0036,-0.0099,0.000209187,0.0005
2008-05-15,0.0157,-0.0013,0.000208803,0.0228
2008-05-16,0.0228,0.0118,0.000210725,0.0017
2008-05-19,0.0067,-0.0004,0.00021726,-0.0019
2008-05-20,0.016,0.0173,0.000213416,-0.0065
2008-05-21,0.0092,0.0256,0.000213032,-0.0137
2008-05-22,-0.0109,-0.0134,0.000214954,-0.0065
2008-05-23,0.0084,0.0079,0.000215723,-0.0041
2008-05-26,,,0.000218029,-0.015
2008-05-27,-0.0193,-0.0181,0.000216492,0.0137
2008-05-28,-0.0079,0.0098,0.000214954,-0.0107
2008-05-29,-0.0259,-0.0293,0.000217645,0.0197
2008-05-30,0.0115,0.0062,0.000218414,0.0059
2008-06-02,0.0063,0.0071,0.000222258,-0.0024
2008-06-03,-0.0127,-0.0184,0.000220721,-0.0152
2008-06-04,-0.0019,-0.0134,0.000221489,0.0079
2008-06-05,-0.0092,0.0336,0.000220336,-0.0008
2008-06-06,0.0271,0.0622,,
2008-06-09,-0.0008,-0.0201,0.000224565,-0.0127
2008-06-10,-0.03,-0.012,0.000229947,-0.0191
2008-06-11,0.0136,0.0335,0.000229178,0.0041
2008-06-12,-0.0119,0.0037,0.000224949,-0.0237
2008-06-13,0.0013,-0.007,0.000227256,0.0046
2008-06-16,0.0153,0.003,0.000225718,0.0077
2008-06-17,0.0008,-0.0023,0.000224181,-0.0057
2008-06-18,0.0075,0.014,0.000223027,0.0134
2008-06-19,0.0121,-0.0256,0.000223412,-0.0188
2008-06-20,-0.0004,0.0154,0.000224181,-0.0056
2008-06-23,-0.0183,0.0066,0.000230332,-0.0089
2008-06-24,0.005,-0.001,0.000229178,-0.0028
2008-06-25,-0.0103,-0.0123,0.000229563,0.0041
2008-06-26,0.0376,0.033,0.000226872,-0.0001
2008-06-27,0.0177,0.0021,0.000228409,-0.0193
2008-06-30,-0.0033,-0.0048,0.000229947,-0.0057
2008-07-01,0.0176,0.0076,0.0002311,-0.0051
2008-07-02,0.0024,0.0156,0.000232254,-0.0257
2008-07-03,-0.0137,0.0084,0.000236098,-0.0105
2008-07-04,,,0.00023802,-0.0178
2008-07-07,-0.0049,-0.0284,0.000235714,0.0011
2008-07-08,-0.0058,-0.0324,0.000234945,-0.0293
2008-07-09,0.0059,0.0014,0.000232638,-0.0092
2008-07-10,0.0147,0.0325,0.000235714,0.0119
2008-07-11,0.0198,0.0165,0.000234945,0.0196
2008-07-14,0.0138,-0.0025,0.000234945,-0.0057
2008-07-15,0.0051,-0.0354,0.00023456,-0.0316
2008-07-16,-0.0163,-0.0193,0.000233023,-0.0013
2008-07-17,0.0085,-0.0321,0.000229947,0.012
2008-07-18,-0.0131,-0.0093,0.000228025,-0.0102
2008-07-21,0.0061,0.0097,0.000232254,0.0351
2008-07-22,-0.0157,-0.0211,0.000230332,-0.0011
2008-07-23,-0.027,-0.0253,0.000229947,0.0196
2008-07-24,-0.0004,0.0009,0.000225718,0.0216
2008-07-25,0.005,-0.011,0.000226103,-0.0173
2008-07-28,0.0011,0.0086,0.000227256,0.0002
2008-07-29,-0.0121,-0.0159,0.000229563,-0.0195
2008-07-30,-0.0147,0.0246,0.000225718,0.0067
2008-07-31,0.0122,-0.0152,0.000226872,0.0108
2008-08-01,-0.0054,0.003,0.000226872,-0.0131
2008-08-04,-0.0098,-0.0315,0.000225334,-0.0195
2008-08-05,-0.0239,-0.015,0.000224949,-0.0049
2008-08-06,-0.0034,-0.0061,0.000221489,0.0281
2008-08-07,-0.0056,0.0103,0.000221489,-0.0093
2008-08-08,-0.0148,-0.036,0.000218798,0.003
2008-08-11,-0.0423,-0.0021,0.000222258,0.0079
2008-08-12,-0.0162,-0.0093,0.000223027,-0.0025
2008-08-13,0.0208,0.0258,0.000224181,-0.0091
2008-08-14,-0.0204,-0.0072,0.000229178,0.0061
2008-08-15,-0.0275,-0.0136,,
2008-08-18,0.0174,-0.0017,0.000231485,-0.0028
2008-08-19,0.0143,0.0116,0.000231485,-0.0168
2008-08-20,-0.001,0.0093,0.000227256,-0.0005
2008-08-21,0.028,0.0438,0.000226103,-0.0183
